,SUBJECTINDEX,age,answer,catch,category,dataset_nr,end,filenumber,fix,on_image,patchpos,start,trial,valid,mean_x,mean_y
98601,55.0,1.0,1.0,0.0,8.0,0.0,1121.0,10.0,3.0,1.0,593.0,1001.0,101.0,1.0,692.1069,467.5771
98602,55.0,1.0,1.0,0.0,8.0,0.0,1303.0,10.0,4.0,1.0,562.0,1167.0,101.0,1.0,359.05554,534.8906
98603,55.0,1.0,1.0,0.0,8.0,0.0,1621.0,10.0,5.0,1.0,593.0,1359.0,101.0,1.0,181.76418,40.538265
98604,55.0,1.0,1.0,0.0,8.0,0.0,1825.0,10.0,6.0,1.0,562.0,1669.0,101.0,1.0,626.4186,143.16298
98605,55.0,1.0,1.0,0.0,8.0,0.0,2617.0,10.0,7.0,1.0,593.0,1837.0,101.0,1.0,657.64246,183.44197
98606,55.0,1.0,1.0,0.0,8.0,0.0,2753.0,10.0,8.0,1.0,562.0,2631.0,101.0,1.0,684.1402,182.96017
98607,55.0,1.0,1.0,0.0,8.0,0.0,3001.0,10.0,9.0,1.0,593.0,2801.0,101.0,1.0,987.5963,465.49377
98608,55.0,1.0,1.0,0.0,8.0,0.0,3183.0,10.0,10.0,1.0,562.0,3039.0,101.0,1.0,1133.7935,665.05597
98609,55.0,1.0,1.0,0.0,8.0,0.0,3597.0,10.0,11.0,1.0,593.0,3233.0,101.0,1.0,881.9672,384.1864
98610,55.0,1.0,1.0,0.0,8.0,0.0,3869.0,10.0,12.0,1.0,562.0,3635.0,101.0,1.0,981.33264,679.92334
98611,55.0,1.0,1.0,0.0,8.0,0.0,4071.0,10.0,13.0,1.0,593.0,3887.0,101.0,1.0,1045.9595,682.1903
98612,55.0,1.0,1.0,0.0,8.0,0.0,4267.0,10.0,14.0,1.0,562.0,4097.0,101.0,1.0,873.5362,754.197
98613,55.0,1.0,1.0,0.0,8.0,0.0,4499.0,10.0,15.0,1.0,593.0,4313.0,101.0,1.0,661.5999,484.03275
98614,55.0,1.0,1.0,0.0,8.0,0.0,4739.0,10.0,16.0,1.0,562.0,4553.0,101.0,1.0,308.84308,60.64774
98615,55.0,1.0,1.0,0.0,8.0,0.0,4983.0,10.0,17.0,1.0,593.0,4771.0,101.0,1.0,147.10526,59.127
98616,55.0,1.0,1.0,0.0,8.0,0.0,483.0,4.0,1.0,1.0,562.0,289.0,102.0,1.0,585.5234,355.94678
98617,55.0,1.0,1.0,0.0,8.0,0.0,727.0,4.0,2.0,1.0,593.0,529.0,102.0,1.0,388.97485,441.92307
98618,55.0,1.0,1.0,0.0,8.0,0.0,959.0,4.0,3.0,1.0,562.0,771.0,102.0,1.0,696.09546,636.67584
98619,55.0,1.0,1.0,0.0,8.0,0.0,1171.0,4.0,4.0,1.0,593.0,991.0,102.0,1.0,719.95526,810.019
98620,55.0,1.0,1.0,0.0,8.0,0.0,1319.0,4.0,5.0,1.0,562.0,1197.0,102.0,1.0,669.33295,904.9125
98621,55.0,1.0,1.0,0.0,8.0,0.0,1603.0,4.0,6.0,1.0,593.0,1373.0,102.0,1.0,492.80276,396.34482
98622,55.0,1.0,1.0,0.0,8.0,0.0,1795.0,4.0,7.0,1.0,562.0,1661.0,102.0,1.0,633.6121,567.66943
98623,55.0,1.0,1.0,0.0,8.0,0.0,2055.0,4.0,8.0,1.0,593.0,1833.0,102.0,1.0,863.8935,747.3272
98624,55.0,1.0,1.0,0.0,8.0,0.0,2261.0,4.0,9.0,1.0,562.0,2075.0,102.0,1.0,821.2001,771.0859
98625,55.0,1.0,1.0,0.0,8.0,0.0,2417.0,4.0,10.0,1.0,593.0,2287.0,102.0,1.0,821.6896,848.66437
98626,55.0,1.0,1.0,0.0,8.0,0.0,2591.0,4.0,11.0,1.0,562.0,2457.0,102.0,1.0,1129.6608,833.72986
98627,55.0,1.0,1.0,0.0,8.0,0.0,2827.0,4.0,12.0,1.0,593.0,2645.0,102.0,1.0,672.99396,573.8697
98628,55.0,1.0,1.0,0.0,8.0,0.0,3163.0,4.0,13.0,1.0,480.0,2863.0,102.0,1.0,396.77075,613.01886
98629,55.0,1.0,1.0,0.0,8.0,0.0,3487.0,4.0,14.0,1.0,484.0,3195.0,102.0,1.0,256.15143,564.4161
98630,55.0,1.0,1.0,0.0,8.0,0.0,3813.0,4.0,15.0,1.0,480.0,3531.0,102.0,1.0,48.77506,830.56616
98631,55.0,1.0,1.0,0.0,8.0,0.0,4131.0,4.0,16.0,1.0,484.0,3861.0,102.0,1.0,257.36606,557.44006
98632,55.0,1.0,1.0,0.0,8.0,0.0,4443.0,4.0,17.0,1.0,480.0,4183.0,102.0,1.0,731.10144,273.52014
98633,55.0,1.0,1.0,0.0,8.0,0.0,4773.0,4.0,18.0,1.0,484.0,4489.0,102.0,1.0,428.1251,359.08133
98634,55.0,1.0,1.0,0.0,8.0,0.0,5031.0,4.0,19.0,1.0,480.0,4857.0,102.0,1.0,60.75106,247.63475
98686,55.0,1.0,1.0,1.0,8.0,0.0,420.0,39.0,1.0,1.0,179.0,248.0,106.0,1.0,946.0737,288.23282
98687,55.0,1.0,1.0,1.0,8.0,0.0,534.0,39.0,2.0,1.0,307.0,490.0,106.0,1.0,57.057343,456.0895
98688,55.0,1.0,1.0,1.0,8.0,0.0,694.0,39.0,3.0,1.0,179.0,548.0,106.0,1.0,77.5734,495.69543
98689,55.0,1.0,1.0,1.0,8.0,0.0,936.0,39.0,4.0,1.0,307.0,748.0,106.0,1.0,327.73795,719.5696
98690,55.0,1.0,1.0,1.0,8.0,0.0,1340.0,39.0,5.0,1.0,179.0,978.0,106.0,1.0,535.67285,639.5304
98691,55.0,1.0,1.0,1.0,8.0,0.0,1644.0,39.0,6.0,1.0,307.0,1358.0,106.0,1.0,506.84204,678.8141
98692,55.0,1.0,1.0,1.0,8.0,0.0,1718.0,39.0,7.0,1.0,179.0,1690.0,106.0,1.0,246.08253,707.1857
98693,55.0,1.0,1.0,1.0,8.0,0.0,1894.0,39.0,8.0,1.0,307.0,1730.0,106.0,1.0,252.78996,730.6056
98694,55.0,1.0,1.0,1.0,8.0,0.0,2122.0,39.0,9.0,1.0,179.0,1916.0,106.0,1.0,276.42136,745.55176
98695,55.0,1.0,1.0,1.0,8.0,0.0,2326.0,39.0,10.0,0.0,307.0,2170.0,106.0,0.0,-35.743965,488.35248
98696,55.0,1.0,1.0,1.0,8.0,0.0,3180.0,39.0,11.0,0.0,179.0,2346.0,106.0,0.0,-18.973755,533.3156
98697,55.0,1.0,1.0,1.0,8.0,0.0,3336.0,39.0,12.0,1.0,307.0,3196.0,106.0,1.0,13.274981,544.5863
98698,55.0,1.0,1.0,1.0,8.0,0.0,3746.0,39.0,13.0,1.0,179.0,3384.0,106.0,1.0,388.22278,338.2438
98699,55.0,1.0,1.0,1.0,8.0,0.0,3942.0,39.0,14.0,1.0,307.0,3774.0,106.0,1.0,370.96033,217.7514
98700,55.0,1.0,1.0,1.0,8.0,0.0,4168.0,39.0,15.0,1.0,179.0,3988.0,106.0,1.0,92.98889,313.8065
98701,55.0,1.0,1.0,1.0,8.0,0.0,4394.0,39.0,16.0,1.0,307.0,4230.0,106.0,1.0,926.40094,157.72672
98702,55.0,1.0,1.0,1.0,8.0,0.0,4578.0,39.0,17.0,1.0,179.0,4436.0,106.0,1.0,1175.327,204.84204
98703,55.0,1.0,1.0,1.0,8.0,0.0,4770.0,39.0,18.0,1.0,307.0,4606.0,106.0,1.0,1239.6516,347.52457
98704,55.0,1.0,1.0,1.0,8.0,0.0,5084.0,39.0,19.0,1.0,179.0,4802.0,106.0,1.0,1185.5555,564.0912
98720,55.0,1.0,1.0,0.0,8.0,0.0,467.0,59.0,1.0,1.0,256.0,261.0,108.0,1.0,580.9824,318.16788
98721,55.0,1.0,1.0,0.0,8.0,0.0,757.0,59.0,2.0,1.0,591.0,505.0,108.0,1.0,402.27975,299.4682
98722,55.0,1.0,1.0,0.0,8.0,0.0,995.0,59.0,3.0,1.0,256.0,795.0,108.0,1.0,158.73396,311.85422
98723,55.0,1.0,1.0,0.0,8.0,0.0,1117.0,59.0,4.0,1.0,591.0,1017.0,108.0,1.0,127.288445,370.51245
98724,55.0,1.0,1.0,0.0,8.0,0.0,1361.0,59.0,5.0,1.0,256.0,1155.0,108.0,1.0,427.03632,426.2078
98725,55.0,1.0,1.0,0.0,8.0,0.0,1655.0,59.0,6.0,1.0,591.0,1409.0,108.0,1.0,35.459293,431.90033
98726,55.0,1.0,1.0,0.0,8.0,0.0,1937.0,59.0,7.0,1.0,256.0,1683.0,108.0,1.0,75.04957,332.35233
98727,55.0,1.0,1.0,0.0,8.0,0.0,2153.0,59.0,8.0,1.0,591.0,1971.0,108.0,1.0,31.682377,444.53497
98728,55.0,1.0,1.0,0.0,8.0,0.0,2363.0,59.0,9.0,1.0,256.0,2217.0,108.0,1.0,819.5248,755.07965
98729,55.0,1.0,1.0,0.0,8.0,0.0,2627.0,59.0,10.0,1.0,591.0,2413.0,108.0,1.0,882.17584,306.26675
98730,55.0,1.0,1.0,0.0,8.0,0.0,2853.0,59.0,11.0,1.0,256.0,2661.0,108.0,1.0,698.8635,298.17087
98731,55.0,1.0,1.0,0.0,8.0,0.0,3149.0,59.0,12.0,1.0,591.0,2891.0,108.0,1.0,476.72504,340.3831
98732,55.0,1.0,1.0,0.0,8.0,0.0,3417.0,59.0,13.0,1.0,256.0,3189.0,108.0,1.0,236.9477,302.98898
98733,55.0,1.0,1.0,0.0,8.0,0.0,3655.0,59.0,14.0,1.0,591.0,3447.0,108.0,1.0,102.59558,308.21524
98734,55.0,1.0,1.0,0.0,8.0,0.0,3983.0,59.0,15.0,1.0,256.0,3681.0,108.0,1.0,74.25145,396.68744
98735,55.0,1.0,1.0,0.0,8.0,0.0,4131.0,59.0,16.0,1.0,591.0,4013.0,108.0,1.0,94.74365,504.40344
98736,55.0,1.0,1.0,0.0,8.0,0.0,4405.0,59.0,17.0,1.0,256.0,4179.0,108.0,1.0,588.69714,801.9778
98737,55.0,1.0,1.0,0.0,8.0,0.0,4781.0,59.0,18.0,1.0,591.0,4461.0,108.0,1.0,1069.4604,393.2781
98738,55.0,1.0,1.0,0.0,8.0,0.0,5033.0,59.0,19.0,1.0,581.0,4825.0,108.0,1.0,918.1532,156.66994
98806,55.0,1.0,1.0,1.0,8.0,0.0,476.0,54.0,1.0,1.0,431.0,298.0,113.0,1.0,880.673,426.5988
98807,55.0,1.0,1.0,1.0,8.0,0.0,864.0,54.0,2.0,1.0,315.0,504.0,113.0,1.0,905.1762,535.46893
98808,55.0,1.0,1.0,1.0,8.0,0.0,1054.0,54.0,3.0,1.0,431.0,904.0,113.0,1.0,927.89276,432.534
98809,55.0,1.0,1.0,1.0,8.0,0.0,1356.0,54.0,4.0,1.0,315.0,1108.0,113.0,1.0,1022.71967,829.9443
98810,55.0,1.0,1.0,1.0,8.0,0.0,1578.0,54.0,5.0,1.0,431.0,1384.0,113.0,1.0,849.8547,855.59235
98811,55.0,1.0,1.0,1.0,8.0,0.0,1800.0,54.0,6.0,1.0,315.0,1622.0,113.0,1.0,591.2475,875.79846
98812,55.0,1.0,1.0,1.0,8.0,0.0,2006.0,54.0,7.0,1.0,431.0,1850.0,113.0,1.0,291.30112,688.9542
98813,55.0,1.0,1.0,1.0,8.0,0.0,2206.0,54.0,8.0,1.0,315.0,2052.0,113.0,1.0,453.03378,398.56815
98814,55.0,1.0,1.0,1.0,8.0,0.0,2476.0,54.0,9.0,1.0,431.0,2254.0,113.0,1.0,337.74048,104.36513
98815,55.0,1.0,1.0,1.0,8.0,0.0,2744.0,54.0,10.0,1.0,315.0,2504.0,113.0,1.0,241.95984,162.46492
98816,55.0,1.0,1.0,1.0,8.0,0.0,2886.0,54.0,11.0,1.0,431.0,2778.0,113.0,1.0,429.60065,165.72823
98817,55.0,1.0,1.0,1.0,8.0,0.0,3044.0,54.0,12.0,1.0,315.0,2924.0,113.0,1.0,656.7351,212.79239
98818,55.0,1.0,1.0,1.0,8.0,0.0,3268.0,54.0,13.0,1.0,431.0,3088.0,113.0,1.0,924.2785,364.6515
98819,55.0,1.0,1.0,1.0,8.0,0.0,3450.0,54.0,14.0,1.0,315.0,3300.0,113.0,1.0,905.48126,505.32043
98820,55.0,1.0,1.0,1.0,8.0,0.0,3594.0,54.0,15.0,1.0,431.0,3482.0,113.0,1.0,948.2475,671.63074
98821,55.0,1.0,1.0,1.0,8.0,0.0,4060.0,54.0,16.0,1.0,315.0,3790.0,113.0,1.0,968.82336,763.9836
98822,55.0,1.0,1.0,1.0,8.0,0.0,4408.0,54.0,17.0,1.0,431.0,4116.0,113.0,1.0,1160.8733,265.08224
98823,55.0,1.0,1.0,1.0,8.0,0.0,4612.0,54.0,18.0,1.0,315.0,4434.0,113.0,1.0,1038.6083,93.41647
98824,55.0,1.0,1.0,1.0,8.0,0.0,4802.0,54.0,19.0,1.0,1130.0,4642.0,113.0,1.0,1114.5449,8.860655
98825,55.0,1.0,1.0,1.0,8.0,0.0,5046.0,54.0,20.0,1.0,484.0,4854.0,113.0,1.0,706.92487,206.099
98841,55.0,1.0,0.0,1.0,8.0,0.0,493.0,17.0,1.0,1.0,484.0,275.0,115.0,1.0,750.8482,316.89075
98842,55.0,1.0,0.0,1.0,8.0,0.0,673.0,17.0,2.0,1.0,1130.0,547.0,115.0,1.0,259.75436,393.00815
98843,55.0,1.0,0.0,1.0,8.0,0.0,945.0,17.0,3.0,1.0,484.0,827.0,115.0,1.0,325.69333,601.45496
98844,55.0,1.0,0.0,1.0,8.0,0.0,1077.0,17.0,4.0,1.0,439.0,967.0,115.0,1.0,279.1872,602.22723
98845,55.0,1.0,0.0,1.0,8.0,0.0,1323.0,17.0,5.0,1.0,391.0,1127.0,115.0,1.0,781.12006,832.0469
98846,55.0,1.0,0.0,1.0,8.0,0.0,1549.0,17.0,6.0,1.0,439.0,1357.0,115.0,1.0,925.4121,757.9593
98847,55.0,1.0,0.0,1.0,8.0,0.0,1785.0,17.0,7.0,1.0,391.0,1595.0,115.0,1.0,850.4317,524.32434
98848,55.0,1.0,0.0,1.0,8.0,0.0,2055.0,17.0,8.0,1.0,439.0,1831.0,115.0,1.0,774.4745,296.06638
98849,55.0,1.0,0.0,1.0,8.0,0.0,2215.0,17.0,9.0,1.0,391.0,2073.0,115.0,1.0,747.5442,332.24713
98850,55.0,1.0,0.0,1.0,8.0,0.0,2401.0,17.0,10.0,1.0,439.0,2261.0,115.0,1.0,402.23413,365.01044
98851,55.0,1.0,0.0,1.0,8.0,0.0,2675.0,17.0,11.0,1.0,391.0,2441.0,115.0,1.0,292.68964,576.96967
98852,55.0,1.0,0.0,1.0,8.0,0.0,3227.0,17.0,12.0,1.0,439.0,2689.0,115.0,1.0,254.30698,586.4925
98853,55.0,1.0,0.0,1.0,8.0,0.0,3533.0,17.0,13.0,1.0,391.0,3265.0,115.0,1.0,16.412546,436.8597
98854,55.0,1.0,0.0,1.0,8.0,0.0,3773.0,17.0,14.0,0.0,439.0,3551.0,115.0,0.0,-17.342638,402.12576
98855,55.0,1.0,0.0,1.0,8.0,0.0,4309.0,17.0,15.0,1.0,391.0,3815.0,115.0,1.0,272.64252,571.8964
98856,55.0,1.0,0.0,1.0,8.0,0.0,4597.0,17.0,16.0,1.0,439.0,4353.0,115.0,1.0,165.037,333.46036
98857,55.0,1.0,0.0,1.0,8.0,0.0,4867.0,17.0,17.0,1.0,391.0,4633.0,115.0,1.0,145.03636,163.05777
98858,55.0,1.0,0.0,1.0,8.0,0.0,5079.0,17.0,18.0,1.0,439.0,4923.0,115.0,1.0,685.59827,78.83696
98859,55.0,1.0,1.0,0.0,8.0,0.0,562.0,21.0,1.0,1.0,391.0,362.0,116.0,1.0,292.9832,406.69196
98860,55.0,1.0,1.0,0.0,8.0,0.0,756.0,21.0,2.0,1.0,439.0,614.0,116.0,1.0,414.39926,841.7238
98861,55.0,1.0,1.0,0.0,8.0,0.0,916.0,21.0,3.0,1.0,391.0,788.0,116.0,1.0,556.3596,931.4433
98862,55.0,1.0,1.0,0.0,8.0,0.0,1062.0,21.0,4.0,1.0,439.0,938.0,116.0,1.0,626.62573,925.1864
98863,55.0,1.0,1.0,0.0,8.0,0.0,1260.0,21.0,5.0,1.0,391.0,1104.0,116.0,1.0,458.97406,737.0809
98864,55.0,1.0,1.0,0.0,8.0,0.0,1492.0,21.0,6.0,1.0,439.0,1314.0,116.0,1.0,1115.7203,611.0824
98865,55.0,1.0,1.0,0.0,8.0,0.0,1874.0,21.0,7.0,1.0,391.0,1514.0,116.0,1.0,1170.5858,608.3503
98866,55.0,1.0,1.0,0.0,8.0,0.0,2132.0,21.0,8.0,1.0,439.0,1912.0,116.0,1.0,1160.8407,394.46066
98867,55.0,1.0,1.0,0.0,8.0,0.0,2458.0,21.0,9.0,1.0,391.0,2182.0,116.0,1.0,745.18304,344.5217
98868,55.0,1.0,1.0,0.0,8.0,0.0,2806.0,21.0,10.0,1.0,439.0,2622.0,116.0,1.0,844.91986,238.62894
98869,55.0,1.0,1.0,0.0,8.0,0.0,3036.0,21.0,11.0,1.0,391.0,2852.0,116.0,1.0,641.7346,410.72025
98870,55.0,1.0,1.0,0.0,8.0,0.0,3142.0,21.0,12.0,1.0,439.0,3064.0,116.0,1.0,574.2119,446.3769
98871,55.0,1.0,1.0,0.0,8.0,0.0,3448.0,21.0,13.0,1.0,391.0,3184.0,116.0,1.0,273.98938,398.11908
98872,55.0,1.0,1.0,0.0,8.0,0.0,3826.0,21.0,14.0,1.0,439.0,3476.0,116.0,1.0,206.24252,297.8678
98873,55.0,1.0,1.0,0.0,8.0,0.0,4130.0,21.0,15.0,0.0,391.0,3876.0,116.0,0.0,591.8627,-16.457355
98874,55.0,1.0,1.0,0.0,8.0,0.0,4424.0,21.0,16.0,1.0,439.0,4180.0,116.0,1.0,876.1506,213.37741
98875,55.0,1.0,1.0,0.0,8.0,0.0,4620.0,21.0,17.0,1.0,391.0,4444.0,116.0,1.0,904.8073,255.68394
98876,55.0,1.0,1.0,0.0,8.0,0.0,4904.0,21.0,18.0,1.0,439.0,4660.0,116.0,1.0,1212.726,300.08038
98877,55.0,1.0,1.0,0.0,8.0,0.0,5060.0,21.0,19.0,1.0,391.0,4930.0,116.0,1.0,1232.6445,221.21043
98923,55.0,1.0,1.0,0.0,8.0,0.0,418.0,9.0,1.0,1.0,779.0,282.0,120.0,1.0,488.0366,738.9317
98924,55.0,1.0,1.0,0.0,8.0,0.0,622.0,9.0,2.0,1.0,1048.0,454.0,120.0,1.0,468.7663,882.1365
98925,55.0,1.0,1.0,0.0,8.0,0.0,880.0,9.0,3.0,1.0,779.0,688.0,120.0,1.0,648.5678,346.12225
98926,55.0,1.0,1.0,0.0,8.0,0.0,1206.0,9.0,4.0,1.0,1048.0,922.0,120.0,1.0,926.0738,365.45114
98927,55.0,1.0,1.0,0.0,8.0,0.0,1404.0,9.0,5.0,1.0,779.0,1226.0,120.0,1.0,993.611,317.9535
98928,55.0,1.0,1.0,0.0,8.0,0.0,1712.0,9.0,6.0,1.0,1048.0,1432.0,120.0,1.0,1086.3169,267.26163
98929,55.0,1.0,1.0,0.0,8.0,0.0,1932.0,9.0,7.0,1.0,779.0,1764.0,120.0,1.0,748.99664,226.22787
98930,55.0,1.0,1.0,0.0,8.0,0.0,2108.0,9.0,8.0,1.0,1048.0,1962.0,120.0,1.0,685.55707,139.77098
98931,55.0,1.0,1.0,0.0,8.0,0.0,2384.0,9.0,9.0,1.0,779.0,2154.0,120.0,1.0,291.95218,136.72937
98932,55.0,1.0,1.0,0.0,8.0,0.0,2596.0,9.0,10.0,1.0,1048.0,2414.0,120.0,1.0,166.61171,84.7278
98933,55.0,1.0,1.0,0.0,8.0,0.0,2862.0,9.0,11.0,1.0,779.0,2664.0,120.0,1.0,439.93466,901.107
98934,55.0,1.0,1.0,0.0,8.0,0.0,3120.0,9.0,12.0,1.0,1048.0,2888.0,120.0,1.0,378.57938,857.17426
98935,55.0,1.0,1.0,0.0,8.0,0.0,3584.0,9.0,13.0,1.0,779.0,3136.0,120.0,1.0,354.4063,839.8875
98936,55.0,1.0,1.0,0.0,8.0,0.0,3888.0,9.0,14.0,1.0,1048.0,3644.0,120.0,1.0,1069.4587,360.1541
98937,55.0,1.0,1.0,0.0,8.0,0.0,4260.0,9.0,15.0,1.0,779.0,3940.0,120.0,1.0,1218.0822,5.8529115
98938,55.0,1.0,1.0,0.0,8.0,0.0,4510.0,9.0,16.0,1.0,1048.0,4304.0,120.0,1.0,942.66504,54.52119
98939,55.0,1.0,1.0,0.0,8.0,0.0,4758.0,9.0,17.0,1.0,779.0,4542.0,120.0,1.0,817.26056,85.217926
98940,55.0,1.0,1.0,0.0,8.0,0.0,5038.0,9.0,18.0,1.0,1048.0,4810.0,120.0,1.0,430.94717,101.50672
98993,55.0,1.0,0.0,1.0,8.0,0.0,512.0,61.0,1.0,1.0,385.0,374.0,124.0,1.0,830.4668,256.61603
98994,55.0,1.0,0.0,1.0,8.0,0.0,900.0,61.0,2.0,1.0,654.0,664.0,124.0,1.0,285.66772,472.55023
98995,55.0,1.0,0.0,1.0,8.0,0.0,1120.0,61.0,3.0,1.0,795.0,938.0,124.0,1.0,240.19182,692.6869
98996,55.0,1.0,0.0,1.0,8.0,0.0,1290.0,61.0,4.0,1.0,654.0,1140.0,124.0,1.0,311.36176,699.30054
98997,55.0,1.0,0.0,1.0,8.0,0.0,1556.0,61.0,5.0,1.0,795.0,1336.0,124.0,1.0,103.16801,323.9312
98998,55.0,1.0,0.0,1.0,8.0,0.0,1786.0,61.0,6.0,1.0,654.0,1584.0,124.0,1.0,173.68533,393.1863
98999,55.0,1.0,0.0,1.0,8.0,0.0,2032.0,61.0,7.0,1.0,795.0,1808.0,124.0,1.0,228.01746,394.75995
99000,55.0,1.0,0.0,1.0,8.0,0.0,2294.0,61.0,8.0,1.0,654.0,2048.0,124.0,1.0,205.10541,425.60632
99001,55.0,1.0,0.0,1.0,8.0,0.0,2558.0,61.0,9.0,1.0,795.0,2348.0,124.0,1.0,677.4473,392.7111
99002,55.0,1.0,0.0,1.0,8.0,0.0,2952.0,61.0,10.0,1.0,654.0,2596.0,124.0,1.0,895.50244,424.3324
99003,55.0,1.0,0.0,1.0,8.0,0.0,3138.0,61.0,11.0,1.0,795.0,2990.0,124.0,1.0,842.49414,252.23756
99004,55.0,1.0,0.0,1.0,8.0,0.0,3414.0,61.0,12.0,1.0,654.0,3284.0,124.0,1.0,800.10767,349.1777
99005,55.0,1.0,0.0,1.0,8.0,0.0,3770.0,61.0,13.0,1.0,795.0,3456.0,124.0,1.0,1072.2108,455.88358
99006,55.0,1.0,0.0,1.0,8.0,0.0,4030.0,61.0,14.0,1.0,654.0,3786.0,124.0,1.0,1116.8667,458.00858
99007,55.0,1.0,0.0,1.0,8.0,0.0,4496.0,61.0,15.0,1.0,795.0,4092.0,124.0,1.0,579.22736,439.08865
99008,55.0,1.0,0.0,1.0,8.0,0.0,4690.0,61.0,16.0,1.0,654.0,4526.0,124.0,1.0,442.90472,408.98236
99009,55.0,1.0,0.0,1.0,8.0,0.0,4934.0,61.0,17.0,1.0,795.0,4728.0,124.0,1.0,288.07895,288.8861
99010,55.0,1.0,0.0,1.0,8.0,0.0,5168.0,61.0,18.0,1.0,654.0,4962.0,124.0,1.0,307.02695,155.08429
99190,56.0,1.0,0.0,1.0,8.0,0.0,406.0,24.0,1.0,1.0,1027.0,194.0,7.0,1.0,454.33133,693.65985
99191,56.0,1.0,0.0,1.0,8.0,0.0,638.0,24.0,2.0,1.0,449.0,440.0,7.0,1.0,617.4056,703.047
99192,56.0,1.0,0.0,1.0,8.0,0.0,854.0,24.0,3.0,1.0,1027.0,702.0,7.0,1.0,1185.1642,845.76025
99193,56.0,1.0,0.0,1.0,8.0,0.0,984.0,24.0,4.0,1.0,449.0,874.0,7.0,1.0,1158.1283,799.009
99194,56.0,1.0,0.0,1.0,8.0,0.0,1320.0,24.0,5.0,1.0,1027.0,1034.0,7.0,1.0,1072.5972,433.54187
99195,56.0,1.0,0.0,1.0,8.0,0.0,2318.0,24.0,6.0,1.0,449.0,1348.0,7.0,1.0,971.3478,493.92255
99196,56.0,1.0,0.0,1.0,8.0,0.0,2500.0,24.0,7.0,1.0,854.0,2330.0,7.0,1.0,984.22925,497.73532
99197,56.0,1.0,0.0,1.0,8.0,0.0,2822.0,24.0,8.0,1.0,615.0,2690.0,7.0,1.0,137.25177,573.73535
99198,56.0,1.0,0.0,1.0,8.0,0.0,3192.0,24.0,9.0,1.0,854.0,2864.0,7.0,1.0,72.455215,824.8003
99199,56.0,1.0,0.0,1.0,8.0,0.0,3432.0,24.0,10.0,1.0,615.0,3226.0,7.0,1.0,249.70932,810.7044
99200,56.0,1.0,0.0,1.0,8.0,0.0,3580.0,24.0,11.0,1.0,854.0,3462.0,7.0,1.0,339.2915,767.1128
99201,56.0,1.0,0.0,1.0,8.0,0.0,4140.0,24.0,12.0,1.0,615.0,3626.0,7.0,1.0,608.4079,701.76215
99202,56.0,1.0,0.0,1.0,8.0,0.0,4394.0,24.0,13.0,1.0,854.0,4162.0,7.0,1.0,557.756,684.6447
99203,56.0,1.0,0.0,1.0,8.0,0.0,4608.0,24.0,14.0,1.0,615.0,4418.0,7.0,1.0,609.6897,685.1308
99204,56.0,1.0,0.0,1.0,8.0,0.0,4738.0,24.0,15.0,1.0,854.0,4636.0,7.0,1.0,696.6396,686.3684
99205,56.0,1.0,0.0,1.0,8.0,0.0,4938.0,24.0,16.0,1.0,615.0,4794.0,7.0,1.0,503.0356,228.8239
99206,56.0,1.0,0.0,1.0,8.0,0.0,5122.0,24.0,17.0,1.0,854.0,4968.0,7.0,1.0,553.6306,71.222115
99340,56.0,1.0,1.0,0.0,8.0,0.0,440.0,9.0,1.0,1.0,727.0,306.0,16.0,1.0,782.28564,570.6678
99341,56.0,1.0,1.0,0.0,8.0,0.0,662.0,9.0,2.0,1.0,626.0,494.0,16.0,1.0,458.1024,937.24255
99342,56.0,1.0,1.0,0.0,8.0,0.0,898.0,9.0,3.0,1.0,727.0,690.0,16.0,1.0,356.2409,917.1848
99343,56.0,1.0,1.0,0.0,8.0,0.0,1566.0,9.0,4.0,1.0,626.0,920.0,16.0,1.0,407.80698,883.18146
99344,56.0,1.0,1.0,0.0,8.0,0.0,2008.0,9.0,5.0,1.0,727.0,1590.0,16.0,1.0,393.0318,890.4572
99345,56.0,1.0,1.0,0.0,8.0,0.0,2246.0,9.0,6.0,1.0,626.0,2032.0,16.0,1.0,447.0994,887.83813
99346,56.0,1.0,1.0,0.0,8.0,0.0,2640.0,9.0,7.0,1.0,727.0,2268.0,16.0,1.0,404.87415,876.25244
99347,56.0,1.0,1.0,0.0,8.0,0.0,2870.0,9.0,8.0,1.0,626.0,2654.0,16.0,1.0,418.415,856.96783
99348,56.0,1.0,1.0,0.0,8.0,0.0,3054.0,9.0,9.0,1.0,172.0,2892.0,16.0,1.0,389.71597,899.5294
99349,56.0,1.0,1.0,0.0,8.0,0.0,3126.0,9.0,10.0,1.0,628.0,3104.0,16.0,1.0,407.24524,433.09763
99350,56.0,1.0,1.0,0.0,8.0,0.0,3418.0,9.0,11.0,1.0,172.0,3186.0,16.0,1.0,532.90826,225.74564
99351,56.0,1.0,1.0,0.0,8.0,0.0,3702.0,9.0,12.0,1.0,628.0,3454.0,16.0,1.0,718.16254,174.17566
99352,56.0,1.0,1.0,0.0,8.0,0.0,3886.0,9.0,13.0,1.0,172.0,3720.0,16.0,1.0,675.8885,154.30858
99353,56.0,1.0,1.0,0.0,8.0,0.0,4250.0,9.0,14.0,1.0,628.0,3952.0,16.0,1.0,1258.2858,144.84444
